,0,1,2,3,4,5,6,7,8,9,10,11
1402,124.5775,126.0,130.53,127.0,120.5,110.89,112.68,115.26,112.5,110.0,112.8,113.61
1403,126.0125,127.58,132.76,137.59,126.91,120.07,113.95,117.26,120.36,114.57,114.72,118.33
1404,187629920.0,225702690.0,152470140.0,200118990.0,257599650.0,332607170.0,231366560.0,176940450.0,182274380.0,180860320.0,140150080.0,184642030.0
1405,129.04,134.18,131.4,120.88,120.96,112.82,117.32,113.49,112.0,115.355,115.54,112.13
1406,131.0,134.8,137.98,128.84,123.7,118.99,119.14,120.5,115.23,115.93,118.829,116.0
1407,126.0,130.53,127.0,120.5,110.89,112.68,115.26,112.5,110.0,112.8,113.61,112.04
1408,127.58,132.76,137.59,126.91,120.07,113.95,117.26,120.36,114.57,114.72,118.33,115.23
1409,225702690.0,152470140.0,200118990.0,257599650.0,332607170.0,231366560.0,176940450.0,182274380.0,180860320.0,140150080.0,184642030.0,155026670.0
1410,134.18,131.4,120.88,120.96,112.82,117.32,113.49,112.0,115.355,115.54,112.13,110.34
1411,134.8,137.98,128.84,123.7,118.99,119.14,120.5,115.23,115.93,118.829,116.0,112.2
1412,130.53,127.0,120.5,110.89,112.68,115.26,112.5,110.0,112.8,113.61,112.04,108.71
1413,132.76,137.59,126.91,120.07,113.95,117.26,120.36,114.57,114.72,118.33,115.23,109.72
1414,152470140.0,200118990.0,257599650.0,332607170.0,231366560.0,176940450.0,182274380.0,180860320.0,140150080.0,184642030.0,155026670.0,178010980.0
1415,131.4,120.88,120.96,112.82,117.32,113.49,112.0,115.355,115.54,112.13,110.34,106.84
1416,137.98,128.84,123.7,118.99,119.14,120.5,115.23,115.93,118.829,116.0,112.2,110.88
1417,127.0,120.5,110.89,112.68,115.26,112.5,110.0,112.8,113.61,112.04,108.71,106.09
1418,137.59,126.91,120.07,113.95,117.26,120.36,114.57,114.72,118.33,115.23,109.72,110.4
1419,200118990.0,257599650.0,332607170.0,231366560.0,176940450.0,182274380.0,180860320.0,140150080.0,184642030.0,155026670.0,178010980.0,287104900.0
1420,120.88,120.96,112.82,117.32,113.49,112.0,115.355,115.54,112.13,110.34,106.84,110.08
1421,128.84,123.7,118.99,119.14,120.5,115.23,115.93,118.829,116.0,112.2,110.88,110.19
1422,120.5,110.89,112.68,115.26,112.5,110.0,112.8,113.61,112.04,108.71,106.09,103.1
1423,126.91,120.07,113.95,117.26,120.36,114.57,114.72,118.33,115.23,109.72,110.4,104.54
1424,257599650.0,332607170.0,231366560.0,176940450.0,182274380.0,180860320.0,140150080.0,184642030.0,155026670.0,178010980.0,287104900.0,195713810.0
1425,120.96,112.82,117.32,113.49,112.0,115.355,115.54,112.13,110.34,106.84,110.08,111.81
1426,123.7,118.99,119.14,120.5,115.23,115.93,118.829,116.0,112.2,110.88,110.19,112.86
1427,110.89,112.68,115.26,112.5,110.0,112.8,113.61,112.04,108.71,106.09,103.1,109.16
1428,120.07,113.95,117.26,120.36,114.57,114.72,118.33,115.23,109.72,110.4,104.54,112.68
1429,332607170.0,231366560.0,176940450.0,182274380.0,180860320.0,140150080.0,184642030.0,155026670.0,178010980.0,287104900.0,195713810.0,183055380.0
1430,112.82,117.32,113.49,112.0,115.355,115.54,112.13,110.34,106.84,110.08,111.81,107.12
1431,118.99,119.14,120.5,115.23,115.93,118.829,116.0,112.2,110.88,110.19,112.86,112.11
1432,112.68,115.26,112.5,110.0,112.8,113.61,112.04,108.71,106.09,103.1,109.16,106.77
1433,113.95,117.26,120.36,114.57,114.72,118.33,115.23,109.72,110.4,104.54,112.68,111.62
1434,231366560.0,176940450.0,182274380.0,180860320.0,140150080.0,184642030.0,155026670.0,178010980.0,287104900.0,195713810.0,183055380.0,150718670.0
1435,117.32,113.49,112.0,115.355,115.54,112.13,110.34,106.84,110.08,111.81,107.12,108.22
1436,119.14,120.5,115.23,115.93,118.829,116.0,112.2,110.88,110.19,112.86,112.11,110.25
1437,115.26,112.5,110.0,112.8,113.61,112.04,108.71,106.09,103.1,109.16,106.77,105.0
1438,117.26,120.36,114.57,114.72,118.33,115.23,109.72,110.4,104.54,112.68,111.62,105.17
1439,176940450.0,182274380.0,180860320.0,140150080.0,184642030.0,155026670.0,178010980.0,287104900.0,195713810.0,183055380.0,150718670.0,167743340.0
1440,113.49,112.0,115.355,115.54,112.13,110.34,106.84,110.08,111.81,107.12,108.22,112.28
1441,120.5,115.23,115.93,118.829,116.0,112.2,110.88,110.19,112.86,112.11,110.25,112.44
1442,112.5,110.0,112.8,113.61,112.04,108.71,106.09,103.1,109.16,106.77,105.0,107.67
1443,120.36,114.57,114.72,118.33,115.23,109.72,110.4,104.54,112.68,111.62,105.17,108.43
1444,182274380.0,180860320.0,140150080.0,184642030.0,155026670.0,178010980.0,287104900.0,195713810.0,183055380.0,150718670.0,167743340.0,149981440.0
1445,112.0,115.355,115.54,112.13,110.34,106.84,110.08,111.81,107.12,108.22,112.28,114.96
1446,115.23,115.93,118.829,116.0,112.2,110.88,110.19,112.86,112.11,110.25,112.44,115.32
1447,110.0,112.8,113.61,112.04,108.71,106.09,103.1,109.16,106.77,105.0,107.67,112.78
1448,114.57,114.72,118.33,115.23,109.72,110.4,104.54,112.68,111.62,105.17,108.43,115.01
1449,180860320.0,140150080.0,184642030.0,155026670.0,178010980.0,287104900.0,195713810.0,183055380.0,150718670.0,167743340.0,149981440.0,137672400.0
1450,115.355,115.54,112.13,110.34,106.84,110.08,111.81,107.12,108.22,112.28,114.96,114.09
1451,115.93,118.829,116.0,112.2,110.88,110.19,112.86,112.11,110.25,112.44,115.32,115.31
1452,112.8,113.61,112.04,108.71,106.09,103.1,109.16,106.77,105.0,107.67,112.78,113.57
1453,114.72,118.33,115.23,109.72,110.4,104.54,112.68,111.62,105.17,108.43,115.01,114.55
1454,140150080.0,184642030.0,155026670.0,178010980.0,287104900.0,195713810.0,183055380.0,150718670.0,167743340.0,149981440.0,137672400.0,100060530.0
1455,115.54,112.13,110.34,106.84,110.08,111.81,107.12,108.22,112.28,114.96,114.09,115.81
1456,118.829,116.0,112.2,110.88,110.19,112.86,112.11,110.25,112.44,115.32,115.31,117.26
1457,113.61,112.04,108.71,106.09,103.1,109.16,106.77,105.0,107.67,112.78,113.57,113.62
1458,118.33,115.23,109.72,110.4,104.54,112.68,111.62,105.17,108.43,115.01,114.55,113.79
1459,184642030.0,155026670.0,178010980.0,287104900.0,195713810.0,183055380.0,150718670.0,167743340.0,149981440.0,137672400.0,100060530.0,142675180.0
1460,112.13,110.34,106.84,110.08,111.81,107.12,108.22,112.28,114.96,114.09,115.81,116.79
1461,116.0,112.2,110.88,110.19,112.86,112.11,110.25,112.44,115.32,115.31,117.26,117.72
1462,112.04,108.71,106.09,103.1,109.16,106.77,105.0,107.67,112.78,113.57,113.62,115.83
1463,115.23,109.72,110.4,104.54,112.68,111.62,105.17,108.43,115.01,114.55,113.79,117.64
1464,155026670.0,178010980.0,287104900.0,195713810.0,183055380.0,150718670.0,167743340.0,149981440.0,137672400.0,100060530.0,142675180.0,116120440.0
1465,110.34,106.84,110.08,111.81,107.12,108.22,112.28,114.96,114.09,115.81,116.79,113.02
1466,112.2,110.88,110.19,112.86,112.11,110.25,112.44,115.32,115.31,117.26,117.72,115.37
1467,108.71,106.09,103.1,109.16,106.77,105.0,107.67,112.78,113.57,113.62,115.83,112.22
1468,109.72,110.4,104.54,112.68,111.62,105.17,108.43,115.01,114.55,113.79,117.64,112.89
1469,178010980.0,287104900.0,195713810.0,183055380.0,150718670.0,167743340.0,149981440.0,137672400.0,100060530.0,142675180.0,116120440.0,144711980.0
1470,106.84,110.08,111.81,107.12,108.22,112.28,114.96,114.09,115.81,116.79,113.02,116.5
1471,110.88,110.19,112.86,112.11,110.25,112.44,115.32,115.31,117.26,117.72,115.37,116.65
1472,106.09,103.1,109.16,106.77,105.0,107.67,112.78,113.57,113.62,115.83,112.22,113.55
1473,110.4,104.54,112.68,111.62,105.17,108.43,115.01,114.55,113.79,117.64,112.89,113.91
1474,287104900.0,195713810.0,183055380.0,150718670.0,167743340.0,149981440.0,137672400.0,100060530.0,142675180.0,116120440.0,144711980.0,106243840.0
1475,110.08,111.81,107.12,108.22,112.28,114.96,114.09,115.81,116.79,113.02,116.5,113.16
1476,110.19,112.86,112.11,110.25,112.44,115.32,115.31,117.26,117.72,115.37,116.65,116.12
1477,103.1,109.16,106.77,105.0,107.67,112.78,113.57,113.62,115.83,112.22,113.55,112.25
1478,104.54,112.68,111.62,105.17,108.43,115.01,114.55,113.79,117.64,112.89,113.91,115.7
1479,195713810.0,183055380.0,150718670.0,167743340.0,149981440.0,137672400.0,100060530.0,142675180.0,116120440.0,144711980.0,106243840.0,161498200.0
1480,111.81,107.12,108.22,112.28,114.96,114.09,115.81,116.79,113.02,116.5,113.16,115.08
1481,112.86,112.11,110.25,112.44,115.32,115.31,117.26,117.72,115.37,116.65,116.12,115.55
1482,109.16,106.77,105.0,107.67,112.78,113.57,113.62,115.83,112.22,113.55,112.25,114.13
1483,112.68,111.62,105.17,108.43,115.01,114.55,113.79,117.64,112.89,113.91,115.7,114.62
1484,183055380.0,150718670.0,167743340.0,149981440.0,137672400.0,100060530.0,142675180.0,116120440.0,144711980.0,106243840.0,161498200.0,96848984.0
1485,107.12,108.22,112.28,114.96,114.09,115.81,116.79,113.02,116.5,113.16,115.08,114.97
1486,112.11,110.25,112.44,115.32,115.31,117.26,117.72,115.37,116.65,116.12,115.55,116.4
1487,106.77,105.0,107.67,112.78,113.57,113.62,115.83,112.22,113.55,112.25,114.13,114.5901
1488,111.62,105.17,108.43,115.01,114.55,113.79,117.64,112.89,113.91,115.7,114.62,116.25
1489,150718670.0,167743340.0,149981440.0,137672400.0,100060530.0,142675180.0,116120440.0,144711980.0,106243840.0,161498200.0,96848984.0,83477150.0
1490,108.22,112.28,114.96,114.09,115.81,116.79,113.02,116.5,113.16,115.08,114.97,116.97
1491,110.25,112.44,115.32,115.31,117.26,117.72,115.37,116.65,116.12,115.55,116.4,117.0
1492,105.0,107.67,112.78,113.57,113.62,115.83,112.22,113.55,112.25,114.13,114.5901,114.92
1493,105.17,108.43,115.01,114.55,113.79,117.64,112.89,113.91,115.7,114.62,116.25,115.28
1494,167743340.0,149981440.0,137672400.0,100060530.0,142675180.0,116120440.0,144711980.0,106243840.0,161498200.0,96848984.0,83477150.0,100506860.0
1495,112.28,114.96,114.09,115.81,116.79,113.02,116.5,113.16,115.08,114.97,116.97,124.4
1496,112.44,115.32,115.31,117.26,117.72,115.37,116.65,116.12,115.55,116.4,117.0,125.18
1497,107.67,112.78,113.57,113.62,115.83,112.22,113.55,112.25,114.13,114.5901,114.92,119.2845
1498,108.43,115.01,114.55,113.79,117.64,112.89,113.91,115.7,114.62,116.25,115.28,120.06
1499,149981440.0,137672400.0,100060530.0,142675180.0,116120440.0,144711980.0,106243840.0,161498200.0,96848984.0,83477150.0,100506860.0,240226770.0
1500,114.96,114.09,115.81,116.79,113.02,116.5,113.16,115.08,114.97,116.97,124.4,121.1
1501,115.32,115.31,117.26,117.72,115.37,116.65,116.12,115.55,116.4,117.0,125.18,125.39
1502,112.78,113.57,113.62,115.83,112.22,113.55,112.25,114.13,114.5901,114.92,119.2845,119.65
1503,115.01,114.55,113.79,117.64,112.89,113.91,115.7,114.62,116.25,115.28,120.06,125.27
1504,137672400.0,100060530.0,142675180.0,116120440.0,144711980.0,106243840.0,161498200.0,96848984.0,83477150.0,100506860.0,240226770.0,262330450.0
1505,114.09,115.81,116.79,113.02,116.5,113.16,115.08,114.97,116.97,124.4,121.1,121.19
1506,115.31,117.26,117.72,115.37,116.65,116.12,115.55,116.4,117.0,125.18,125.39,123.03
1507,113.57,113.62,115.83,112.22,113.55,112.25,114.13,114.5901,114.92,119.2845,119.65,119.62
1508,114.55,113.79,117.64,112.89,113.91,115.7,114.62,116.25,115.28,120.06,125.27,121.0
1509,100060530.0,142675180.0,116120440.0,144711980.0,106243840.0,161498200.0,96848984.0,83477150.0,100506860.0,240226770.0,262330450.0,151062300.0
1510,115.81,116.79,113.02,116.5,113.16,115.08,114.97,116.97,124.4,121.1,121.19,120.71
1511,117.26,117.72,115.37,116.65,116.12,115.55,116.4,117.0,125.18,125.39,123.03,121.2
1512,113.62,115.83,112.22,113.55,112.25,114.13,114.5901,114.92,119.2845,119.65,119.62,118.15
1513,113.79,117.64,112.89,113.91,115.7,114.62,116.25,115.28,120.06,125.27,121.0,118.72
1514,142675180.0,116120440.0,144711980.0,106243840.0,161498200.0,96848984.0,83477150.0,100506860.0,240226770.0,262330450.0,151062300.0,112559220.0
1515,116.79,113.02,116.5,113.16,115.08,114.97,116.97,124.4,121.1,121.19,120.71,119.02
1516,117.72,115.37,116.65,116.12,115.55,116.4,117.0,125.18,125.39,123.03,121.2,121.548
1517,115.83,112.22,113.55,112.25,114.13,114.5901,114.92,119.2845,119.65,119.62,118.15,118.81
1518,117.64,112.89,113.91,115.7,114.62,116.25,115.28,120.06,125.27,121.0,118.72,121.28
1519,116120440.0,144711980.0,106243840.0,161498200.0,96848984.0,83477150.0,100506860.0,240226770.0,262330450.0,151062300.0,112559220.0,115393810.0
1520,113.02,116.5,113.16,115.08,114.97,116.97,124.4,121.1,121.19,120.71,119.02,115.98
1521,115.37,116.65,116.12,115.55,116.4,117.0,125.18,125.39,123.03,121.2,121.548,120.419
1522,112.22,113.55,112.25,114.13,114.5901,114.92,119.2845,119.65,119.62,118.15,118.81,115.66
1523,112.89,113.91,115.7,114.62,116.25,115.28,120.06,125.27,121.0,118.72,121.28,119.96
1524,144711980.0,106243840.0,161498200.0,96848984.0,83477150.0,100506860.0,240226770.0,262330450.0,151062300.0,112559220.0,115393810.0,120639336.0
1525,116.5,113.16,115.08,114.97,116.97,124.4,121.1,121.19,120.71,119.02,115.98,117.51
1526,116.65,116.12,115.55,116.4,117.0,125.18,125.39,123.03,121.2,121.548,120.419,118.98
1527,113.55,112.25,114.13,114.5901,114.92,119.2845,119.65,119.62,118.15,118.81,115.66,115.63
1528,113.91,115.7,114.62,116.25,115.28,120.06,125.27,121.0,118.72,121.28,119.96,116.2
1529,106243840.0,161498200.0,96848984.0,83477150.0,100506860.0,240226770.0,262330450.0,151062300.0,112559220.0,115393810.0,120639336.0,124423730.0
1530,113.16,115.08,114.97,116.97,124.4,121.1,121.19,120.71,119.02,115.98,117.51,116.87
1531,116.12,115.55,116.4,117.0,125.18,125.39,123.03,121.2,121.548,120.419,118.98,118.705
1532,112.25,114.13,114.5901,114.92,119.2845,119.65,119.62,118.15,118.81,115.66,115.63,116.45
1533,115.7,114.62,116.25,115.28,120.06,125.27,121.0,118.72,121.28,119.96,116.2,116.67
1534,161498200.0,96848984.0,83477150.0,100506860.0,240226770.0,262330450.0,151062300.0,112559220.0,115393810.0,120639336.0,124423730.0,89945980.0
1535,115.08,114.97,116.97,124.4,121.1,121.19,120.71,119.02,115.98,117.51,116.87,115.75
1536,115.55,116.4,117.0,125.18,125.39,123.03,121.2,121.548,120.419,118.98,118.705,118.04
1537,114.13,114.5901,114.92,119.2845,119.65,119.62,118.15,118.81,115.66,115.63,116.45,114.59
1538,114.62,116.25,115.28,120.06,125.27,121.0,118.72,121.28,119.96,116.2,116.67,117.45
1539,96848984.0,83477150.0,100506860.0,240226770.0,262330450.0,151062300.0,112559220.0,115393810.0,120639336.0,124423730.0,89945980.0,101987950.0
1540,114.97,116.97,124.4,121.1,121.19,120.71,119.02,115.98,117.51,116.87,115.75,115.04
1541,116.4,117.0,125.18,125.39,123.03,121.2,121.548,120.419,118.98,118.705,118.04,116.55
1542,114.5901,114.92,119.2845,119.65,119.62,118.15,118.81,115.66,115.63,116.45,114.59,114.28
1543,116.25,115.28,120.06,125.27,121.0,118.72,121.28,119.96,116.2,116.67,117.45,116.39
1544,83477150.0,100506860.0,240226770.0,262330450.0,151062300.0,112559220.0,115393810.0,120639336.0,124423730.0,89945980.0,101987950.0,82572650.0
1545,116.97,124.4,121.1,121.19,120.71,119.02,115.98,117.51,116.87,115.75,115.04,115.05
1546,117.0,125.18,125.39,123.03,121.2,121.548,120.419,118.98,118.705,118.04,116.55,116.55
1547,114.92,119.2845,119.65,119.62,118.15,118.81,115.66,115.63,116.45,114.59,114.28,112.88
1548,115.28,120.06,125.27,121.0,118.72,121.28,119.96,116.2,116.67,117.45,116.39,114.01
1549,100506860.0,240226770.0,262330450.0,151062300.0,112559220.0,115393810.0,120639336.0,124423730.0,89945980.0,101987950.0,82572650.0,111850660.0
1550,124.4,121.1,121.19,120.71,119.02,115.98,117.51,116.87,115.75,115.04,115.05,116.6
1551,125.18,125.39,123.03,121.2,121.548,120.419,118.98,118.705,118.04,116.55,116.55,117.28
1552,119.2845,119.65,119.62,118.15,118.81,115.66,115.63,116.45,114.59,114.28,112.88,114.5399
1553,120.06,125.27,121.0,118.72,121.28,119.96,116.2,116.67,117.45,116.39,114.01,115.49
1554,240226770.0,262330450.0,151062300.0,112559220.0,115393810.0,120639336.0,124423730.0,89945980.0,101987950.0,82572650.0,111850660.0,92276770.0
1555,121.1,121.19,120.71,119.02,115.98,117.51,116.87,115.75,115.04,115.05,116.6,111.2
1556,125.39,123.03,121.2,121.548,120.419,118.98,118.705,118.04,116.55,116.55,117.28,115.43
1557,119.65,119.62,118.15,118.81,115.66,115.63,116.45,114.59,114.28,112.88,114.5399,111.1
1558,125.27,121.0,118.72,121.28,119.96,116.2,116.67,117.45,116.39,114.01,115.49,115.05
1559,262330450.0,151062300.0,112559220.0,115393810.0,120639336.0,124423730.0,89945980.0,101987950.0,82572650.0,111850660.0,92276770.0,143937820.0
1560,121.19,120.71,119.02,115.98,117.51,116.87,115.75,115.04,115.05,116.6,111.2,115.32
1561,123.03,121.2,121.548,120.419,118.98,118.705,118.04,116.55,116.55,117.28,115.43,116.93
1562,119.62,118.15,118.81,115.66,115.63,116.45,114.59,114.28,112.88,114.5399,111.1,112.2
1563,121.0,118.72,121.28,119.96,116.2,116.67,117.45,116.39,114.01,115.49,115.05,112.37
1564,151062300.0,112559220.0,115393810.0,120639336.0,124423730.0,89945980.0,101987950.0,82572650.0,111850660.0,92276770.0,143937820.0,146129170.0
1565,120.71,119.02,115.98,117.51,116.87,115.75,115.04,115.05,116.6,111.2,115.32,108.86
1566,121.2,121.548,120.419,118.98,118.705,118.04,116.55,116.55,117.28,115.43,116.93,111.99
1567,118.15,118.81,115.66,115.63,116.45,114.59,114.28,112.88,114.5399,111.1,112.2,107.72
1568,118.72,121.28,119.96,116.2,116.67,117.45,116.39,114.01,115.49,115.05,112.37,111.06
1569,112559220.0,115393810.0,120639336.0,124423730.0,89945980.0,101987950.0,82572650.0,111850660.0,92276770.0,143937820.0,146129170.0,190573470.0
1570,119.02,115.98,117.51,116.87,115.75,115.04,115.05,116.6,111.2,115.32,108.86,108.77
1571,121.548,120.419,118.98,118.705,118.04,116.55,116.55,117.28,115.43,116.93,111.99,110.68
1572,118.81,115.66,115.63,116.45,114.59,114.28,112.88,114.5399,111.1,112.2,107.72,107.32
1573,121.28,119.96,116.2,116.67,117.45,116.39,114.01,115.49,115.05,112.37,111.06,109.11
1574,115393810.0,120639336.0,124423730.0,89945980.0,101987950.0,82572650.0,111850660.0,92276770.0,143937820.0,146129170.0,190573470.0,122866900.0
1575,115.98,117.51,116.87,115.75,115.04,115.05,116.6,111.2,115.32,108.86,108.77,110.44
1576,120.419,118.98,118.705,118.04,116.55,116.55,117.28,115.43,116.93,111.99,110.68,111.49
1577,115.66,115.63,116.45,114.59,114.28,112.88,114.5399,111.1,112.2,107.72,107.32,108.73
1578,119.96,116.2,116.67,117.45,116.39,114.01,115.49,115.05,112.37,111.06,109.11,109.66
1579,120639336.0,124423730.0,89945980.0,101987950.0,82572650.0,111850660.0,92276770.0,143937820.0,146129170.0,190573470.0,122866900.0,107624450.0
1580,117.51,116.87,115.75,115.04,115.05,116.6,111.2,115.32,108.86,108.77,110.44,114.95
1581,118.98,118.705,118.04,116.55,116.55,117.28,115.43,116.93,111.99,110.68,111.49,115.59
1582,115.63,116.45,114.59,114.28,112.88,114.5399,111.1,112.2,107.72,107.32,108.73,112.35
1583,116.2,116.67,117.45,116.39,114.01,115.49,115.05,112.37,111.06,109.11,109.66,114.14
1584,124423730.0,89945980.0,101987950.0,82572650.0,111850660.0,92276770.0,143937820.0,146129170.0,190573470.0,122866900.0,107624450.0,138235490.0
1585,116.87,115.75,115.04,115.05,116.6,111.2,115.32,108.86,108.77,110.44,114.95,119.03
1586,118.705,118.04,116.55,116.55,117.28,115.43,116.93,111.99,110.68,111.49,115.59,119.62
1587,116.45,114.59,114.28,112.88,114.5399,111.1,112.2,107.72,107.32,108.73,112.35,116.8686
1588,116.67,117.45,116.39,114.01,115.49,115.05,112.37,111.06,109.11,109.66,114.14,117.95
1589,89945980.0,101987950.0,82572650.0,111850660.0,92276770.0,143937820.0,146129170.0,190573470.0,122866900.0,107624450.0,138235490.0,126387070.0
1590,115.75,115.04,115.05,116.6,111.2,115.32,108.86,108.77,110.44,114.95,119.03,118.69
1591,118.04,116.55,116.55,117.28,115.43,116.93,111.99,110.68,111.49,115.59,119.62,119.2
1592,114.59,114.28,112.88,114.5399,111.1,112.2,107.72,107.32,108.73,112.35,116.8686,116.13
1593,117.45,116.39,114.01,115.49,115.05,112.37,111.06,109.11,109.66,114.14,117.95,118.32
1594,101987950.0,82572650.0,111850660.0,92276770.0,143937820.0,146129170.0,190573470.0,122866900.0,107624450.0,138235490.0,126387070.0,114457920.0
1595,115.04,115.05,116.6,111.2,115.32,108.86,108.77,110.44,114.95,119.03,118.69,116.32
1596,116.55,116.55,117.28,115.43,116.93,111.99,110.68,111.49,115.59,119.62,119.2,121.99
1597,114.28,112.88,114.5399,111.1,112.2,107.72,107.32,108.73,112.35,116.8686,116.13,116.05
1598,116.39,114.01,115.49,115.05,112.37,111.06,109.11,109.66,114.14,117.95,118.32,120.5
1599,82572650.0,111850660.0,92276770.0,143937820.0,146129170.0,190573470.0,122866900.0,107624450.0,138235490.0,126387070.0,114457920.0,154515310.0
1600,115.05,116.6,111.2,115.32,108.86,108.77,110.44,114.95,119.03,118.69,116.32,115.97
1601,116.55,117.28,115.43,116.93,111.99,110.68,111.49,115.59,119.62,119.2,121.99,117.59
1602,112.88,114.5399,111.1,112.2,107.72,107.32,108.73,112.35,116.8686,116.13,116.05,114.13
1603,114.01,115.49,115.05,112.37,111.06,109.11,109.66,114.14,117.95,118.32,120.5,115.55
1604,111850660.0,92276770.0,143937820.0,146129170.0,190573470.0,122866900.0,107624450.0,138235490.0,126387070.0,114457920.0,154515310.0,138023400.0
1605,116.6,111.2,115.32,108.86,108.77,110.44,114.95,119.03,118.69,116.32,115.97,119.49
1606,117.28,115.43,116.93,111.99,110.68,111.49,115.59,119.62,119.2,121.99,117.59,119.63
1607,114.5399,111.1,112.2,107.72,107.32,108.73,112.35,116.8686,116.13,116.05,114.13,116.44
1608,115.49,115.05,112.37,111.06,109.11,109.66,114.14,117.95,118.32,120.5,115.55,117.19
1609,92276770.0,143937820.0,146129170.0,190573470.0,122866900.0,107624450.0,138235490.0,126387070.0,114457920.0,154515310.0,138023400.0,112294950.0
1610,111.2,115.32,108.86,108.77,110.44,114.95,119.03,118.69,116.32,115.97,119.49,119.21
1611,115.43,116.93,111.99,110.68,111.49,115.59,119.62,119.2,121.99,117.59,119.63,120.53
1612,111.1,112.2,107.72,107.32,108.73,112.35,116.8686,116.13,116.05,114.13,116.44,118.57
1613,115.05,112.37,111.06,109.11,109.66,114.14,117.95,118.32,120.5,115.55,117.19,119.62
1614,143937820.0,146129170.0,190573470.0,122866900.0,107624450.0,138235490.0,126387070.0,114457920.0,154515310.0,138023400.0,112294950.0,103350670.0
1615,115.32,108.86,108.77,110.44,114.95,119.03,118.69,116.32,115.97,119.49,119.21,119.26
1616,116.93,111.99,110.68,111.49,115.59,119.62,119.2,121.99,117.59,119.63,120.53,119.6717
1617,112.2,107.72,107.32,108.73,112.35,116.8686,116.13,116.05,114.13,116.44,118.57,117.87
1618,112.37,111.06,109.11,109.66,114.14,117.95,118.32,120.5,115.55,117.19,119.62,119.44
1619,146129170.0,190573470.0,122866900.0,107624450.0,138235490.0,126387070.0,114457920.0,154515310.0,138023400.0,112294950.0,103350670.0,81688584.0
1620,108.86,108.77,110.44,114.95,119.03,118.69,116.32,115.97,119.49,119.21,119.26,120.3
1621,111.99,110.68,111.49,115.59,119.62,119.2,121.99,117.59,119.63,120.53,119.6717,120.99
1622,107.72,107.32,108.73,112.35,116.8686,116.13,116.05,114.13,116.44,118.57,117.87,118.146
1623,111.06,109.11,109.66,114.14,117.95,118.32,120.5,115.55,117.19,119.62,119.44,118.92
1624,190573470.0,122866900.0,107624450.0,138235490.0,126387070.0,114457920.0,154515310.0,138023400.0,112294950.0,103350670.0,81688584.0,91183016.0
1625,108.77,110.44,114.95,119.03,118.69,116.32,115.97,119.49,119.21,119.26,120.3,119.39
1626,110.68,111.49,115.59,119.62,119.2,121.99,117.59,119.63,120.53,119.6717,120.99,120.6741
1627,107.32,108.73,112.35,116.8686,116.13,116.05,114.13,116.44,118.57,117.87,118.146,118.96
1628,109.11,109.66,114.14,117.95,118.32,120.5,115.55,117.19,119.62,119.44,118.92,119.55
1629,122866900.0,107624450.0,138235490.0,126387070.0,114457920.0,154515310.0,138023400.0,112294950.0,103350670.0,81688584.0,91183016.0,74270980.0
1630,110.44,114.95,119.03,118.69,116.32,115.97,119.49,119.21,119.26,120.3,119.39,118.03
1631,111.49,115.59,119.62,119.2,121.99,117.59,119.63,120.53,119.6717,120.99,120.6741,119.82
1632,108.73,112.35,116.8686,116.13,116.05,114.13,116.44,118.57,117.87,118.146,118.96,118.0
1633,109.66,114.14,117.95,118.32,120.5,115.55,117.19,119.62,119.44,118.92,119.55,118.61
1634,107624450.0,138235490.0,126387070.0,114457920.0,154515310.0,138023400.0,112294950.0,103350670.0,81688584.0,91183016.0,74270980.0,76322110.0
1635,114.95,119.03,118.69,116.32,115.97,119.49,119.21,119.26,120.3,119.39,118.03,118.64
1636,115.59,119.62,119.2,121.99,117.59,119.63,120.53,119.6717,120.99,120.6741,119.82,119.06
1637,112.35,116.8686,116.13,116.05,114.13,116.44,118.57,117.87,118.146,118.96,118.0,116.81
1638,114.14,117.95,118.32,120.5,115.55,117.19,119.62,119.44,118.92,119.55,118.61,117.59
1639,138235490.0,126387070.0,114457920.0,154515310.0,138023400.0,112294950.0,103350670.0,81688584.0,91183016.0,74270980.0,76322110.0,74112980.0
1640,119.03,118.69,116.32,115.97,119.49,119.21,119.26,120.3,119.39,118.03,118.64,117.34
1641,119.62,119.2,121.99,117.59,119.63,120.53,119.6717,120.99,120.6741,119.82,119.06,118.77
1642,116.8686,116.13,116.05,114.13,116.44,118.57,117.87,118.146,118.96,118.0,116.81,117.29
1643,117.95,118.32,120.5,115.55,117.19,119.62,119.44,118.92,119.55,118.61,117.59,118.64
1644,126387070.0,114457920.0,154515310.0,138023400.0,112294950.0,103350670.0,81688584.0,91183016.0,74270980.0,76322110.0,74112980.0,73604290.0
1645,118.69,116.32,115.97,119.49,119.21,119.26,120.3,119.39,118.03,118.64,117.34,113.85
1646,119.2,121.99,117.59,119.63,120.53,119.6717,120.99,120.6741,119.82,119.06,118.77,117.6202
1647,116.13,116.05,114.13,116.44,118.57,117.87,118.146,118.96,118.0,116.81,117.29,113.75
1648,118.32,120.5,115.55,117.19,119.62,119.44,118.92,119.55,118.61,117.59,118.64,117.18
1649,114457920.0,154515310.0,138023400.0,112294950.0,103350670.0,81688584.0,91183016.0,74270980.0,76322110.0,74112980.0,73604290.0,127959320.0
1650,116.32,115.97,119.49,119.21,119.26,120.3,119.39,118.03,118.64,117.34,113.85,115.17
